8, 16, 43, 16, 4, 2, 1.0, 0.8, 1186.5, 711.6519163186452, 14281.7, 8735.136107125063,  3, 8
8, 16, 43, 16, 4, 2, 1.0, 0.8, 1168.2, 704.240413495278, 14281.7, 8735.136107125063,  3, 8
